#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
3904000,3904.00000034,-643248.219877,300.173638611,0.999545866211,17.1
3905000,3905.00000034,-643476.234517,299.596709255,1.00148412477,17.1
3906000,3906.00000034,-642603.619406,302.604957195,1.00457710608,17.1
3907000,3907.00000034,-642528.996976,299.979614089,1.00333347087,17.1
3908000,3908.00000034,-643551.202669,300.428483277,1.00135257877,17.1
3909000,3909.00000034,-643298.880639,298.647687431,1.00403548828,17.1
3910000,3910.00000034,-641901.285946,300.537398743,1.00147697192,17.1
3911000,3911.00000034,-642666.384108,297.784539228,1.00122322861,17.1
3912000,3912.00000034,-643319.489039,300.355351711,1.00129770748,17.1
3913000,3913.00000034,-643937.979549,297.940771362,1.00185314941,17.1
3914000,3914.00000034,-643778.147796,298.922714182,1.00088821821,17.1
3915000,3915.00000034,-641704.450753,299.760985893,1.00084658394,17.1
3916000,3916.00000034,-643652.872787,298.701715402,1.00661488698,17.1
3917000,3917.00000034,-643519.798557,303.251106387,1.00663306698,17.1
3918000,3918.00000034,-643746.810658,301.725532918,1.00414384503,17.1
3919000,3919.00000034,-643772.226584,303.233358405,1.0017073783,17.1
3920000,3920.00000034,-644560.961033,302.984870495,1.00455904327,17.1
3921000,3921.00000034,-644776.193634,298.350431446,1.00095443025,17.1
3922000,3922.00000034,-644737.578605,301.673728599,1.00572020979,17.1
3923000,3923.00000034,-644062.465352,300.864693427,1.00384838549,17.1
3924000,3924.00000034,-643045.410793,299.161702331,1.00569683353,17.1
3925000,3925.00000034,-643583.085139,302.047508634,1.00319031252,17.1
3926000,3926.00000034,-643483.607941,298.100800268,1.00308794667,17.1
3927000,3927.00000034,-645042.608837,300.091579273,1.0009505032,17.1
3928000,3928.00000034,-644286.750582,299.506821544,1.00118736582,17.1
3929000,3929.00000034,-643063.14609,300.134071729,1.00123199703,17.1
3930000,3930.00000034,-643440.42746,300.36128475,1.00311831837,17.1
3931000,3931.00000034,-643098.112837,299.387195759,0.999266220849,17.1
3932000,3932.00000034,-642914.807179,297.992575252,1.00064408139,17.1
3933000,3933.00000034,-644582.745658,300.138299816,1.00472956825,17.1
3934000,3934.00000034,-643955.017569,298.181546065,1.00710345828,17.1
3935000,3935.00000034,-645185.944706,302.201899914,1.00498521995,17.1
3936000,3936.00000034,-643242.454018,301.133105725,1.00225596182,17.1
3937000,3937.00000034,-643003.235934,298.141182155,1.00401450421,17.1
3938000,3938.00000034,-642804.227321,299.234003935,1.00493726796,17.1
3939000,3939.00000034,-644345.425884,300.734273733,1.00256010572,17.1
3940000,3940.00000034,-642410.258058,299.919007381,1.0021261046,17.1
3941000,3941.00000034,-643614.38254,302.812604141,1.00415623032,17.1
3942000,3942.00000034,-643195.937134,302.137688124,1.00118263765,17.1
3943000,3943.00000034,-643502.816992,297.843470795,0.997144352908,17.1
3944000,3944.00000034,-642856.536151,299.078261854,1.00084022964,17.1
3945000,3945.00000034,-643676.355892,300.113303614,1.00190620735,17.1
3946000,3946.00000035,-644042.346192,300.379983436,1.00070780111,17.1
3947000,3947.00000035,-644091.084862,300.962954566,1.00367614009,17.1
3948000,3948.00000035,-643656.230664,299.471686051,1.00082034641,17.1
3949000,3949.00000035,-641896.6283,299.67362713,1.00145365146,17.1
3950000,3950.00000035,-642888.990759,300.090136674,1.00374512387,17.1
3951000,3951.00000035,-642461.04091,301.047693285,1.00591401929,17.1
3952000,3952.00000035,-643568.07435,301.632356548,1.00414335293,17.1
3953000,3953.00000035,-643994.329711,300.368566396,1.00233435697,17.1
3954000,3954.00000035,-644239.697536,300.118706052,1.00305323024,17.1
3955000,3955.00000035,-643229.147966,301.164091515,1.00444047555,17.1
3956000,3956.00000035,-643415.318406,302.320324524,1.00016000815,17.1
3957000,3957.00000035,-644827.381663,300.268737509,0.999424230597,17.1
3958000,3958.00000035,-643514.092062,299.112149692,1.00240508084,17.1
3959000,3959.00000035,-643838.044885,302.599682633,0.999270800711,17.1
3960000,3960.00000035,-642549.408897,301.620770943,1.00098701287,17.1
3961000,3961.00000035,-643071.669043,298.511800401,0.999754557333,17.1
3962000,3962.00000035,-643352.233587,299.873030842,0.999938192426,17.1
3963000,3963.00000035,-643664.331113,299.94093714,0.999276340593,17.1
3964000,3964.00000035,-642718.144686,301.605319407,0.998643377649,17.1
3965000,3965.00000035,-642865.615564,299.19004862,0.999058705292,17.1
3966000,3966.00000035,-641727.812458,301.897847567,1.00081502221,17.1
3967000,3967.00000035,-643674.478672,303.019549445,1.00250149057,17.1
3968000,3968.00000035,-642461.023467,301.079635588,1.00110961997,17.1
3969000,3969.00000035,-643196.199667,297.98560613,1.00016152951,17.1
3970000,3970.00000035,-643056.635847,299.635495436,1.00057148897,17.1
3971000,3971.00000035,-642892.73203,299.460784634,0.999267380583,17.1
3972000,3972.00000035,-643484.248722,300.61593916,0.998931827191,17.1
3973000,3973.00000035,-642628.318497,300.76941376,1.00465164066,17.1
3974000,3974.00000035,-643018.569704,301.618726217,1.00604983694,17.1
3975000,3975.00000035,-642943.320275,300.417432917,1.00000394631,17.1
3976000,3976.00000035,-643642.361131,301.046323009,1.00331038547,17.1
3977000,3977.00000035,-643810.007826,300.004593928,1.00483811852,17.1
3978000,3978.00000035,-643527.917658,299.584510284,1.00233381052,17.1
3979000,3979.00000035,-643986.178642,301.976405808,1.00475267679,17.1
3980000,3980.00000035,-644828.794607,299.571459268,1.00273716181,17.1
3981000,3981.00000035,-644193.071514,297.986818424,1.00136960493,17.1
3982000,3982.00000035,-642286.007536,300.512513501,1.00026393323,17.1
3983000,3983.00000035,-642876.475634,301.203562131,1.00060554603,17.1
3984000,3984.00000035,-643050.442825,300.269435164,1.00251145751,17.1
3985000,3985.00000035,-642452.173284,299.90427767,1.00056433679,17.1
3986000,3986.00000035,-642593.091707,297.839723935,1.00231622776,17.1
3987000,3987.00000035,-644142.801201,300.897148724,1.00554636919,17.1
3988000,3988.00000035,-643673.293287,302.063490837,1.00444285997,17.1
3989000,3989.00000035,-643173.726479,299.095865537,1.00134725459,17.1
3990000,3990.00000035,-644231.777306,300.515751774,1.00213572334,17.1
3991000,3991.00000035,-641718.660138,298.734266342,1.00012004256,17.1
3992000,3992.00000035,-642320.654052,301.098024064,1.00141507592,17.1
3993000,3993.00000035,-643536.033543,299.686475929,1.00667866165,17.1
3994000,3994.00000035,-644073.25953,300.755846385,1.00722121864,17.1
3995000,3995.00000036,-643663.617267,298.631388736,1.00529642926,17.1
3996000,3996.00000036,-644579.263969,299.112295552,1.00435313439,17.1
3997000,3997.00000036,-644169.39608,299.93520708,1.00564086487,17.1
3998000,3998.00000036,-643532.668921,299.754485163,1.00426131052,17.1
3999000,3999.00000036,-642962.045224,301.287140374,0.999844915146,17.1
4000000,4000.00000036,-644265.499999,302.566492929,1.00394505841,17.1
4001000,4001.00000036,-644558.908628,301.12483874,1.00541925771,17.1
4002000,4002.00000036,-642931.442682,298.694036677,1.00087954906,17.1
4003000,4003.00000036,-644207.514179,300.261907306,1.00418121699,17.1
4004000,4004.00000036,-643357.694223,300.599565814,0.999187354943,17.1
4005000,4005.00000036,-643375.485454,299.670503861,1.00283145005,17.1
4006000,4006.00000036,-642457.311264,301.970117783,1.00457878388,17.1
4007000,4007.00000036,-641291.526044,299.927943088,0.999541383682,17.1
4008000,4008.00000036,-641678.110299,299.571601151,1.00171455048,17.1
4009000,4009.00000036,-644017.923777,302.184366821,1.00527050215,17.1
4010000,4010.00000036,-643627.452703,301.977308583,1.00382183969,17.1
4011000,4011.00000036,-644018.429329,299.300151527,1.00537872831,17.1
4012000,4012.00000036,-645176.646127,296.513028169,1.00676491266,17.1
4013000,4013.00000036,-643983.11257,298.24937071,1.00333911358,17.1
4014000,4014.00000036,-643809.993928,297.744011775,1.00468844763,17.1
4015000,4015.00000036,-643495.075038,301.233502578,1.00065706914,17.1
4016000,4016.00000036,-643949.612388,300.268275722,0.999845457089,17.1
4017000,4017.00000036,-644450.88378,300.569122573,0.998779489718,17.1
4018000,4018.00000036,-643226.155504,299.609443518,1.00336329833,17.1
4019000,4019.00000036,-643660.106454,300.566640808,1.00055884437,17.1
4020000,4020.00000036,-643097.523965,300.276449062,1.00389130294,17.1
4021000,4021.00000036,-643411.713876,300.882987838,1.00290021539,17.1
4022000,4022.00000036,-644265.503265,300.224519779,1.00473587562,17.1
4023000,4023.00000036,-644050.108091,297.902871825,1.0023946024,17.1
4024000,4024.00000036,-644042.10151,298.300025203,1.00565983537,17.1
4025000,4025.00000036,-643991.180179,298.551718269,1.00457419592,17.1
4026000,4026.00000036,-643355.451876,301.094837394,0.999030358583,17.1
4027000,4027.00000036,-643568.099481,301.155328222,1.00289942469,17.1
4028000,4028.00000036,-642099.637063,298.885479693,1.00289336044,17.1
4029000,4029.00000036,-643015.87274,301.497234994,1.00226555609,17.1
4030000,4030.00000036,-644113.409503,299.422761296,1.00281684029,17.1
4031000,4031.00000036,-644296.913728,300.606499883,1.00407333687,17.1
4032000,4032.00000036,-643795.164922,299.911677293,1.00607662011,17.1
4033000,4033.00000036,-642679.559634,298.353978471,1.00417627144,17.1
4034000,4034.00000036,-642816.293656,299.93834711,1.00332140072,17.1
4035000,4035.00000036,-643247.300599,300.068311983,1.0019009736,17.1
4036000,4036.00000036,-642143.297898,300.240581547,0.999877636237,17.1
4037000,4037.00000036,-642963.543676,302.153778106,1.00235198667,17.1
4038000,4038.00000036,-642223.659127,298.052178744,1.00303413946,17.1
4039000,4039.00000036,-643559.894135,298.935280157,1.00242735351,17.1
4040000,4040.00000036,-641955.069274,300.316543573,1.00212968994,17.1
4041000,4041.00000036,-643057.591276,302.077578203,1.00304791983,17.1
4042000,4042.00000036,-641818.727157,299.946684203,1.00224800045,17.1
4043000,4043.00000036,-642182.604204,303.310647429,1.0027673467,17.1
4044000,4044.00000037,-642017.677869,300.732280095,1.00471052726,17.1
4045000,4045.00000037,-643169.577989,299.262496146,1.00474258817,17.1
4046000,4046.00000037,-644898.650849,300.245462134,1.00620742389,17.1
4047000,4047.00000037,-645517.492577,302.337800615,1.00438545762,17.1
4048000,4048.00000037,-644946.698124,300.914487682,1.00555396591,17.1
4049000,4049.00000037,-645042.612417,299.777450644,1.00614883619,17.1
4050000,4050.00000037,-643138.483619,297.831366786,1.00361389791,17.1
4051000,4051.00000037,-642900.084113,301.068042262,1.00407409165,17.1
4052000,4052.00000037,-641867.260239,301.811485835,1.00031285556,17.1
4053000,4053.00000037,-642234.105086,301.729240595,1.00269871292,17.1
4054000,4054.00000037,-643053.061734,300.143726922,1.00210187398,17.1
4055000,4055.00000037,-642582.023906,299.413429595,0.999887253379,17.1
4056000,4056.00000037,-644119.543466,299.087832045,0.999327756786,17.1
4057000,4057.00000037,-643140.964248,298.77156722,1.00245013694,17.1
4058000,4058.00000037,-644678.056018,301.701220542,1.00603800222,17.1
4059000,4059.00000037,-643436.04425,298.712939374,1.00166351105,17.1
4060000,4060.00000037,-643941.385309,301.834424406,1.005973269,17.1
4061000,4061.00000037,-642230.897161,301.396964732,1.00037496489,17.1
4062000,4062.00000037,-642695.408153,299.507834449,0.99923616687,17.1
4063000,4063.00000037,-642953.699887,299.979264721,0.998752778786,17.1
4064000,4064.00000037,-643791.234061,301.305345638,1.00172462467,17.1
4065000,4065.00000037,-643367.4788,298.726158726,1.00262677274,17.1
4066000,4066.00000037,-644408.729953,301.598513291,1.00588936036,17.1
4067000,4067.00000037,-643710.423808,301.29599814,1.00281173216,17.1
4068000,4068.00000037,-642697.477446,300.530473731,1.0064724458,17.1
4069000,4069.00000037,-644168.56362,302.43249071,1.00786741857,17.1
4070000,4070.00000037,-643318.620149,297.866670008,1.0041539454,17.1
4071000,4071.00000037,-642697.587481,299.383565852,1.00435921823,17.1
4072000,4072.00000037,-644079.930405,301.836520735,1.00447050261,17.1
4073000,4073.00000037,-642974.652349,298.243970033,1.00009786655,17.1
4074000,4074.00000037,-643407.222643,301.16267217,1.00009972964,17.1
4075000,4075.00000037,-643654.814597,300.439408615,1.00249826712,17.1
4076000,4076.00000037,-643608.178942,299.796692339,1.00020907963,17.1
4077000,4077.00000037,-642417.21562,300.115537283,1.00246943122,17.1
4078000,4078.00000037,-642665.207382,297.872665467,0.997211144195,17.1
4079000,4079.00000037,-642592.35865,300.045581319,1.0009355523,17.1
4080000,4080.00000037,-643179.598256,300.448707903,0.999912014448,17.1
4081000,4081.00000037,-643483.162209,299.527882523,1.00385766533,17.1
4082000,4082.00000037,-645198.266723,298.318910076,1.00348271341,17.1
4083000,4083.00000037,-645040.244484,299.115716013,1.0024884105,17.1
4084000,4084.00000037,-642709.664283,299.975463546,1.00120471526,17.1
4085000,4085.00000037,-644236.87827,301.079062462,1.00069515314,17.1
4086000,4086.00000037,-642910.076355,301.125947616,1.00520409792,17.1
4087000,4087.00000037,-644569.81294,299.705942167,1.00509077946,17.1
4088000,4088.00000037,-644559.622123,298.470765985,1.00626565998,17.1
4089000,4089.00000037,-644978.612086,300.129671409,1.00317478203,17.1
4090000,4090.00000037,-642969.868193,300.904205606,1.00467594985,17.1
4091000,4091.00000037,-644280.219235,301.504461424,1.00386307912,17.1
4092000,4092.00000037,-642951.693182,300.30043569,1.00171205991,17.1
4093000,4093.00000038,-643469.27476,302.147962943,1.00247133887,17.1
4094000,4094.00000038,-642724.078063,301.162424163,1.00338818409,17.1
4095000,4095.00000038,-644175.565221,299.865481683,1.0041364197,17.1
4096000,4096.00000038,-643311.597867,300.314639225,1.00015890429,17.1
4097000,4097.00000038,-642132.190648,298.637615671,1.00085174406,17.1
4098000,4098.00000038,-642590.858622,304.238955243,0.998822656426,17.1
4099000,4099.00000038,-643672.114002,299.200291457,1.00231299845,17.1
4100000,4100.00000038,-644611.172689,298.503080161,1.00207259622,17.1
4101000,4101.00000038,-644759.110768,300.958215493,1.00374289534,17.1
4102000,4102.00000038,-645097.333231,299.637544365,1.00480327069,17.1
4103000,4103.00000038,-643571.408159,299.382990849,1.0046771276,17.1
4104000,4104.00000038,-644328.640716,299.716319305,1.00844205664,17.1
4105000,4105.00000038,-644148.104093,298.097844071,1.00346666464,17.1
4106000,4106.00000038,-642811.511192,298.942850516,0.998620307897,17.1
4107000,4107.00000038,-642441.616168,299.983129219,1.00149510338,17.1
4108000,4108.00000038,-644146.835968,299.136475847,1.00579734501,17.1
4109000,4109.00000038,-643912.818894,299.761618525,1.00623362928,17.1
4110000,4110.00000038,-643251.081476,301.888232403,1.00492212611,17.1
4111000,4111.00000038,-643856.491294,300.435485096,1.00429547248,17.1
4112000,4112.00000038,-642365.599308,300.14167945,1.00090324852,17.1
4113000,4113.00000038,-643473.354675,298.668171228,1.0015105713,17.1
4114000,4114.00000038,-643426.040865,299.382480459,1.00120207828,17.1
4115000,4115.00000038,-643328.792879,299.529571065,1.00165493819,17.1
4116000,4116.00000038,-642714.302829,300.286916422,1.00323486305,17.1
4117000,4117.00000038,-644177.419458,299.355862548,1.00296789065,17.1
4118000,4118.00000038,-645076.412325,300.673342476,1.00173030879,17.1
4119000,4119.00000038,-643025.878336,301.127466996,1.00142900264,17.1
4120000,4120.00000038,-642873.027078,302.657383351,1.00114254084,17.1
4121000,4121.00000038,-643641.94185,301.768218535,1.00214941379,17.1
4122000,4122.00000038,-643361.185725,297.756234788,1.00260991057,17.1
4123000,4123.00000038,-644372.133693,300.863876007,1.00457541395,17.1
4124000,4124.00000038,-643908.310551,302.018359224,1.00491422304,17.1
4125000,4125.00000038,-643960.747341,301.420904763,1.00621633216,17.1
4126000,4126.00000038,-642725.552475,302.968794941,1.00361932476,17.1
4127000,4127.00000038,-642638.337325,298.611108116,1.00345782932,17.1
4128000,4128.00000038,-643156.927099,299.027463695,1.00149269418,17.1
4129000,4129.00000038,-643365.92993,300.865339198,1.00451991762,17.1
4130000,4130.00000038,-642285.245484,302.735266056,1.00292921233,17.1
4131000,4131.00000038,-644192.227734,301.010325597,1.00527485826,17.1
4132000,4132.00000038,-644408.465713,300.028738074,1.00049509308,17.1
4133000,4133.00000038,-642730.44265,298.646241254,1.00362011347,17.1
4134000,4134.00000038,-642663.69321,299.006479882,1.00564756413,17.1
4135000,4135.00000038,-643534.207768,300.565153217,1.00503562802,17.1
4136000,4136.00000038,-642712.365445,304.437482346,1.00442698681,17.1
4137000,4137.00000038,-643460.63888,299.367433774,1.00030482093,17.1
4138000,4138.00000038,-643698.528138,299.469878534,1.00213941192,17.1
4139000,4139.00000038,-643297.629346,297.224535071,1.00521651354,17.1
4140000,4140.00000038,-643214.814606,299.239964851,1.00322830387,17.1
4141000,4141.00000038,-644470.032546,299.132328649,1.00351814219,17.1
4142000,4142.00000039,-643187.57774,296.824672296,1.00237879503,17.1
4143000,4143.00000039,-642978.340816,299.742037667,1.00490667837,17.1
4144000,4144.00000039,-642899.40456,300.254453402,1.00391067429,17.1
4145000,4145.00000039,-644013.527977,300.024714561,1.0050247607,17.1
4146000,4146.00000039,-642920.925055,298.010156184,1.00308233093,17.1
4147000,4147.00000039,-644227.001705,300.441858754,1.00193040602,17.1
4148000,4148.00000039,-643728.770327,299.817399588,0.997216247463,17.1
4149000,4149.00000039,-643521.219951,298.62456882,1.00062972486,17.1
4150000,4150.00000039,-642921.40642,298.316206522,1.0046706978,17.1
4151000,4151.00000039,-645040.291511,300.754779627,1.0025396813,17.1
4152000,4152.00000039,-644369.913796,300.951469851,1.00423332822,17.1
4153000,4153.00000039,-643718.556073,301.987981728,1.00575501477,17.1
4154000,4154.00000039,-643555.608988,298.739159017,1.00034473695,17.1
4155000,4155.00000039,-643596.872204,300.400352475,1.00438333972,17.1
4156000,4156.00000039,-642541.899069,298.119583768,1.00160146264,17.1
4157000,4157.00000039,-642804.645334,299.615990765,0.99987735083,17.1
4158000,4158.00000039,-643946.027001,299.15119454,1.00221204651,17.1
4159000,4159.00000039,-645442.4069,298.463380017,1.00728487087,17.1
4160000,4160.00000039,-643832.220288,301.845932994,1.00273850935,17.1
4161000,4161.00000039,-642401.160938,300.345789446,1.00324423315,17.1
4162000,4162.00000039,-643746.116221,300.288512827,1.0022623133,17.1
4163000,4163.00000039,-642881.763529,299.914565977,1.00012599579,17.1
4164000,4164.00000039,-642806.526764,299.994572292,1.00209147684,17.1
4165000,4165.00000039,-643996.046136,301.634631193,1.00172647922,17.1
4166000,4166.00000039,-642449.688711,301.239454678,0.997734270048,17.1
4167000,4167.00000039,-643212.325566,301.539604041,1.001786074,17.1
4168000,4168.00000039,-642221.850253,300.337831016,0.999058821306,17.1
4169000,4169.00000039,-641385.172292,299.995928001,0.999405939192,17.1
4170000,4170.00000039,-643528.864562,298.158226101,1.00013500549,17.1
4171000,4171.00000039,-644720.391946,302.236530666,1.00323647092,17.1
4172000,4172.00000039,-642947.714044,300.970170603,1.00073260078,17.1
4173000,4173.00000039,-643380.137006,298.525507225,1.00037529364,17.1
4174000,4174.00000039,-645253.146807,299.513072244,1.0083649998,17.1
4175000,4175.00000039,-644247.679876,297.858172849,1.00503600283,17.1
4176000,4176.00000039,-643548.540128,298.747443523,1.0056856665,17.1
4177000,4177.00000039,-642754.789215,300.651116885,1.00097475894,17.1
4178000,4178.00000039,-642659.831451,299.276626154,1.0012190905,17.1
4179000,4179.00000039,-644416.91149,299.636949663,1.00475939596,17.1
4180000,4180.00000039,-644260.989793,300.114174617,1.0040062067,17.1
4181000,4181.00000039,-644344.644105,300.765727912,1.00234087114,17.1
4182000,4182.00000039,-643622.908614,297.671628277,1.00601866693,17.1
4183000,4183.00000039,-643704.26333,298.833056089,1.00389850241,17.1
4184000,4184.00000039,-643823.158354,301.050587947,1.00046712188,17.1
4185000,4185.00000039,-643107.750985,299.744759642,0.998270862745,17.1
4186000,4186.00000039,-643052.22385,302.273867954,1.0024303357,17.1
4187000,4187.00000039,-641646.515375,299.562363015,1.00085494571,17.1
4188000,4188.00000039,-644088.264026,300.036439058,1.00367666709,17.1
4189000,4189.00000039,-644138.512434,300.70930325,1.0064478164,17.1
4190000,4190.00000039,-644603.819518,301.449217495,1.00478920292,17.1
4191000,4191.0000004,-643733.785644,301.563591688,1.00388247083,17.1
4192000,4192.0000004,-643536.477584,300.898915214,1.0042481613,17.1
4193000,4193.0000004,-642764.63849,301.054787815,1.00720549396,17.1
4194000,4194.0000004,-643121.902274,299.894781571,1.00305171464,17.1
4195000,4195.0000004,-642843.18726,297.112685508,1.00197533941,17.1
4196000,4196.0000004,-644159.987048,298.546754034,1.00357475353,17.1
4197000,4197.0000004,-643966.825339,299.93832939,1.00331443181,17.1
4198000,4198.0000004,-643166.990751,300.314389771,1.00497399638,17.1
4199000,4199.0000004,-644552.169784,301.871785408,1.00621798371,17.1
4200000,4200.0000004,-644123.192384,300.640233131,1.00301860216,17.1
4201000,4201.0000004,-641848.75937,302.626617023,0.999450960728,17.1
4202000,4202.0000004,-642455.215146,301.235067393,0.999177842838,17.1
4203000,4203.0000004,-644456.513703,301.888206666,1.00276008403,17.1
4204000,4204.0000004,-643996.183949,298.024989455,1.0013418396,17.1
4205000,4205.0000004,-644792.727612,301.04343838,1.0063814362,17.1
4206000,4206.0000004,-644362.175861,300.789457104,0.999194408737,17.1
4207000,4207.0000004,-643375.885081,298.714594277,1.00139527063,17.1
4208000,4208.0000004,-643955.596275,299.059894834,1.00236672504,17.1
4209000,4209.0000004,-644266.851032,301.223315129,1.00658932644,17.1
4210000,4210.0000004,-644186.754368,297.417216293,1.00433615391,17.1
4211000,4211.0000004,-642806.306042,298.636979687,0.999875763018,17.1
4212000,4212.0000004,-643770.275811,300.374060606,0.99917149348,17.1
4213000,4213.0000004,-642818.688347,300.385135537,1.00283652493,17.1
4214000,4214.0000004,-642855.830429,299.055402766,0.999003582856,17.1
4215000,4215.0000004,-643210.618002,299.000264548,1.00026361096,17.1
4216000,4216.0000004,-643633.451988,301.223772028,0.998811239591,17.1
4217000,4217.0000004,-643746.98656,302.08941052,1.00211935116,17.1
4218000,4218.0000004,-643390.714339,299.381360133,1.0033345549,17.1
4219000,4219.0000004,-643896.2936,298.239974943,1.00569250141,17.1
4220000,4220.0000004,-643747.752935,299.283912732,1.00329806872,17.1
4221000,4221.0000004,-643929.060048,300.553885,1.00414082361,17.1
4222000,4222.0000004,-643365.388078,300.182478127,1.00419203859,17.1
4223000,4223.0000004,-643431.633262,299.277235696,1.00285932178,17.1
4224000,4224.0000004,-642750.66958,298.901335468,1.00110663292,17.1
4225000,4225.0000004,-642462.280386,298.893193713,1.00168065449,17.1
4226000,4226.0000004,-642354.285773,296.689941455,1.00469843638,17.1
4227000,4227.0000004,-642543.591532,301.006100267,1.00349914123,17.1
4228000,4228.0000004,-642686.706177,299.765435972,1.00360798504,17.1
4229000,4229.0000004,-643784.247045,300.901800149,1.00468795479,17.1
4230000,4230.0000004,-643194.127523,301.710411509,1.00533514096,17.1
4231000,4231.0000004,-644250.915099,298.611109938,1.00338467679,17.1
4232000,4232.0000004,-644969.766968,300.672219086,1.00027490901,17.1
4233000,4233.0000004,-642822.75384,299.437283437,1.00075599603,17.1
4234000,4234.0000004,-643330.677024,301.239295099,1.00221799795,17.1
4235000,4235.0000004,-642240.43185,298.745026072,1.00066794311,17.1
4236000,4236.0000004,-643844.406004,300.454097126,1.0040430769,17.1
4237000,4237.0000004,-643962.13335,300.00962359,1.00302070626,17.1
4238000,4238.0000004,-642542.074806,302.133968391,1.0022405022,17.1
4239000,4239.0000004,-643741.520354,301.13934973,1.0037780423,17.1
4240000,4240.00000041,-642813.443336,298.651358143,0.999495015137,17.1
4241000,4241.00000041,-643755.585198,300.59214994,1.00152541708,17.1
4242000,4242.00000041,-643338.891427,297.701028304,1.0054416326,17.1
4243000,4243.00000041,-644334.491338,299.137725901,1.00414341317,17.1
4244000,4244.00000041,-643601.939623,299.303350316,0.998024613556,17.1
4245000,4245.00000041,-643415.126566,296.921599511,1.00133011419,17.1
4246000,4246.00000041,-643935.620537,297.143694125,1.00289138347,17.1
4247000,4247.00000041,-644338.21442,302.291733101,1.0030785845,17.1
4248000,4248.00000041,-644003.786443,300.358155898,1.00713261516,17.1
4249000,4249.00000041,-644583.771228,300.609973325,1.00564117029,17.1
4250000,4250.00000041,-644602.1195,299.997855669,1.00516430598,17.1
4251000,4251.00000041,-643562.633961,298.463819019,1.00355042555,17.1
4252000,4252.00000041,-643283.402224,301.802469613,1.0008242511,17.1
4253000,4253.00000041,-643526.760452,299.705303355,1.00639606844,17.1
4254000,4254.00000041,-643687.468934,300.395948525,1.00319929081,17.1
4255000,4255.00000041,-643360.127055,301.072112106,1.00332259859,17.1
4256000,4256.00000041,-643653.007245,299.855893448,1.00614269183,17.1
4257000,4257.00000041,-645718.495069,298.99439878,0.999768345387,17.1
4258000,4258.00000041,-643647.252546,299.80502457,0.998604412393,17.1
4259000,4259.00000041,-642870.667323,299.636990105,1.00139997623,17.1
4260000,4260.00000041,-643832.645201,299.922666992,1.00231293045,17.1
4261000,4261.00000041,-645639.527547,299.187615184,1.00447068257,17.1
4262000,4262.00000041,-645286.233852,299.041903719,1.00598872543,17.1
4263000,4263.00000041,-643863.757123,302.285177657,1.00413495453,17.1
4264000,4264.00000041,-642946.533696,301.578694495,1.00112400451,17.1
4265000,4265.00000041,-643101.181007,301.724852794,0.998986245661,17.1
4266000,4266.00000041,-641767.382968,301.439156384,0.999144022685,17.1
4267000,4267.00000041,-644002.025659,298.954335121,1.00366892879,17.1
4268000,4268.00000041,-644307.950452,299.685280029,1.0062031057,17.1
4269000,4269.00000041,-644012.156003,302.100024576,1.004451966,17.1
4270000,4270.00000041,-645180.202802,301.675660098,1.00402951641,17.1
4271000,4271.00000041,-644101.287335,299.141747066,1.0039144337,17.1
4272000,4272.00000041,-642880.700172,300.574354953,1.00416184169,17.1
4273000,4273.00000041,-643624.880481,301.113322781,1.00602431276,17.1
4274000,4274.00000041,-644700.387114,299.752857279,1.00523645383,17.1
4275000,4275.00000041,-645070.311802,299.753561402,1.00443590827,17.1
4276000,4276.00000041,-642807.440277,301.422182493,1.00328856134,17.1
4277000,4277.00000041,-643225.189287,299.737822595,1.00019004674,17.1
4278000,4278.00000041,-643581.196112,299.611241708,0.999727881691,17.1
4279000,4279.00000041,-642774.866253,301.112524472,1.00307759286,17.1
4280000,4280.00000041,-641924.007076,300.819829687,1.00054631584,17.1
4281000,4281.00000041,-642456.197807,301.953986548,1.00237891124,17.1
4282000,4282.00000041,-643074.59038,299.367340741,1.0019460224,17.1
4283000,4283.00000041,-644026.931785,300.038101597,1.00367673133,17.1
4284000,4284.00000041,-642775.289615,298.67953274,1.002415458,17.1
4285000,4285.00000041,-643340.714593,300.734177138,1.00410504641,17.1
4286000,4286.00000041,-643008.67121,300.364466635,1.00516617421,17.1
4287000,4287.00000041,-643353.901246,299.255134971,1.00140001977,17.1
4288000,4288.00000041,-643707.242556,301.507286683,1.00154688016,17.1
4289000,4289.00000042,-643407.562394,300.815228781,1.00397931578,17.1
4290000,4290.00000042,-642756.402265,299.654552772,1.00318088947,17.1
4291000,4291.00000042,-643603.596431,301.158871627,0.999820389988,17.1
4292000,4292.00000042,-642347.886357,299.384768738,0.9983639138,17.1
4293000,4293.00000042,-644538.65705,302.345197142,1.00228694746,17.1
4294000,4294.00000042,-645204.392588,299.581622734,1.0021863711,17.1
4295000,4295.00000042,-644043.403569,297.515236762,1.0018425578,17.1
4296000,4296.00000042,-644416.059847,299.257832097,1.00477925606,17.1
4297000,4297.00000042,-642842.408923,301.275571433,1.00043646087,17.1
4298000,4298.00000042,-643747.986532,300.704196576,1.00213852417,17.1
4299000,4299.00000042,-644123.29679,300.411107566,1.00443223211,17.1
4300000,4300.00000042,-643788.06562,299.927385693,1.00571459115,17.1
4301000,4301.00000042,-644176.662224,299.076739638,0.999193315719,17.1
