#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
3846000,3846.00000032,-642952.91331,298.066627764,1.00162387865,18.4
3847000,3847.00000032,-644543.27123,298.50032463,1.002415058,18.4
3848000,3848.00000033,-644974.069024,300.352961046,1.00341322334,18.4
3849000,3849.00000033,-643726.822857,299.112666043,0.999506658209,18.4
3850000,3850.00000033,-642992.391494,298.680740333,0.997960863569,18.4
3851000,3851.00000033,-642546.413739,301.67208006,0.99903341555,18.4
3852000,3852.00000033,-643846.529201,297.671820263,1.00330460806,18.4
3853000,3853.00000033,-643981.979277,299.271417392,1.00311163558,18.4
3854000,3854.00000033,-643160.725462,302.000920114,1.00053814292,18.4
3855000,3855.00000033,-643121.88457,301.351322716,1.00133313838,18.4
3856000,3856.00000033,-643262.98071,297.856672961,1.00361743842,18.4
3857000,3857.00000033,-643541.084807,298.547560759,1.00144961981,18.4
3858000,3858.00000033,-644102.560785,301.40810778,1.00115879205,18.4
3859000,3859.00000033,-644435.69598,300.863292971,1.00338221217,18.4
3860000,3860.00000033,-644187.9199,299.879802188,1.00368646822,18.4
3861000,3861.00000033,-643252.763165,298.638571796,1.00331858746,18.4
3862000,3862.00000033,-644148.602629,300.04134471,1.0052646333,18.4
3863000,3863.00000033,-644534.383962,301.80144401,1.00465577326,18.4
3864000,3864.00000033,-643118.865851,298.922370055,1.00122506431,18.4
3865000,3865.00000033,-644166.634963,299.667002595,1.00538341527,18.4
3866000,3866.00000033,-644720.334494,298.18423671,1.00265037402,18.4
3867000,3867.00000033,-643636.45578,300.006508156,1.00534796893,18.4
3868000,3868.00000033,-643795.720826,301.013120415,0.999000988663,18.4
3869000,3869.00000033,-643280.688052,300.426021986,0.999614018877,18.4
3870000,3870.00000033,-643381.092426,299.004838221,1.00089995474,18.4
3871000,3871.00000033,-644441.445847,301.570122635,1.00184361211,18.4
3872000,3872.00000033,-644109.196169,299.714590206,1.00167663924,18.4
3873000,3873.00000033,-642779.473924,300.219368559,1.00192130396,18.4
3874000,3874.00000033,-644618.094888,301.854680805,1.00421878215,18.4
3875000,3875.00000033,-643500.569795,301.602948143,1.00325479214,18.4
3876000,3876.00000033,-645195.059296,301.421686039,1.00372310869,18.4
3877000,3877.00000033,-643841.154377,301.033570075,1.00218780753,18.4
3878000,3878.00000033,-644002.520605,300.537569109,1.00020394661,18.4
3879000,3879.00000033,-644228.292835,302.249965213,1.00418100594,18.4
3880000,3880.00000033,-643586.960567,302.194270909,1.0056019819,18.4
3881000,3881.00000033,-644431.958353,300.038618202,1.00292933536,18.4
3882000,3882.00000033,-644030.042267,298.605484914,1.0033968585,18.4
3883000,3883.00000033,-644114.056846,300.378390096,1.00080056487,18.4
3884000,3884.00000033,-643706.582816,301.337039184,1.00158075027,18.4
3885000,3885.00000033,-643368.198934,300.798890333,1.00206620551,18.4
3886000,3886.00000033,-644570.635281,301.158516599,1.00556180423,18.4
3887000,3887.00000033,-643796.801619,301.155037416,1.00226538276,18.4
3888000,3888.00000033,-642894.331109,299.596971562,1.00174044908,18.4
3889000,3889.00000033,-642322.534667,298.749378022,1.00013665015,18.4
3890000,3890.00000033,-644054.791414,300.747831243,1.00309194925,18.4
3891000,3891.00000033,-643894.114229,299.462181283,1.00382969245,18.4
3892000,3892.00000033,-644741.620783,301.292264066,1.00322511098,18.4
3893000,3893.00000033,-644179.664656,298.387476055,1.00366019322,18.4
3894000,3894.00000033,-643172.627979,299.338221186,1.00122792868,18.4
3895000,3895.00000033,-644169.85694,298.85457947,1.00239397214,18.4
3896000,3896.00000033,-644793.134785,302.156837068,1.00335583864,18.4
3897000,3897.00000034,-642635.121515,300.316557313,1.00520920842,18.4
3898000,3898.00000034,-643214.998166,299.125214836,1.00474102479,18.4
3899000,3899.00000034,-643690.27065,297.904227436,1.00451240462,18.4
3900000,3900.00000034,-643671.343756,298.937115795,1.00452234455,18.4
3901000,3901.00000034,-643883.229086,302.440731476,1.00492322338,18.4
3902000,3902.00000034,-642416.246325,300.562397285,1.00070615661,18.4
3903000,3903.00000034,-641283.531296,301.388299201,1.00066790404,18.4
3904000,3904.00000034,-643039.792148,299.182453104,1.00457526901,18.4
3905000,3905.00000034,-643439.662602,301.910744722,1.0026322468,18.4
3906000,3906.00000034,-644765.253277,297.405929185,1.00344528463,18.4
3907000,3907.00000034,-644639.211374,299.787852122,1.00408336709,18.4
3908000,3908.00000034,-641817.783368,300.707143342,1.00312528412,18.4
3909000,3909.00000034,-643576.595383,302.73747649,1.00246734431,18.4
3910000,3910.00000034,-644060.769986,299.231409324,1.00061760739,18.4
3911000,3911.00000034,-645723.33045,300.045290174,1.00460984785,18.4
3912000,3912.00000034,-645305.27802,300.870102148,1.00446963351,18.4
3913000,3913.00000034,-644866.070912,299.152939004,1.00492942803,18.4
3914000,3914.00000034,-645365.381909,302.582935048,1.00317246752,18.4
3915000,3915.00000034,-643015.518264,298.741377434,1.00234097292,18.4
3916000,3916.00000034,-643874.158346,300.888808851,1.00609623253,18.4
3917000,3917.00000034,-643507.322806,299.021129058,1.00445817155,18.4
3918000,3918.00000034,-643634.247025,300.909564666,0.999293980529,18.4
3919000,3919.00000034,-641169.512074,298.899991767,0.996500179638,18.4
3920000,3920.00000034,-643332.116003,299.422868343,1.00075430133,18.4
3921000,3921.00000034,-643257.95626,299.484693941,1.00140574838,18.4
3922000,3922.00000034,-643828.406997,301.2980915,0.999626930731,18.4
3923000,3923.00000034,-643304.409635,298.185069141,0.999714972908,18.4
3924000,3924.00000034,-642821.847526,299.149911853,1.00462007419,18.4
3925000,3925.00000034,-643528.872361,299.313939352,1.00347791551,18.4
3926000,3926.00000034,-643962.155688,300.01046601,1.00393394183,18.4
3927000,3927.00000034,-644573.411798,298.706722059,1.00438291759,18.4
3928000,3928.00000034,-645046.102877,298.352303047,1.0041877273,18.4
3929000,3929.00000034,-643607.749875,299.911034812,0.999567996216,18.4
3930000,3930.00000034,-643927.211637,300.19921291,1.00099441871,18.4
3931000,3931.00000034,-643776.252281,299.041312439,1.00122939876,18.4
3932000,3932.00000034,-643605.714114,301.455022869,1.00052873672,18.4
3933000,3933.00000034,-642924.179285,300.751456339,0.99972868315,18.4
3934000,3934.00000034,-642463.643598,303.29700324,1.00303477307,18.4
3935000,3935.00000034,-643375.274874,301.340514481,0.998987971976,18.4
3936000,3936.00000034,-641308.0005,298.669858621,1.0016449456,18.4
3937000,3937.00000034,-642511.650708,298.012102045,1.0016929439,18.4
3938000,3938.00000034,-644197.380451,299.101879134,1.00410857857,18.4
3939000,3939.00000034,-643885.861966,300.411102881,1.00600489853,18.4
3940000,3940.00000034,-643430.501464,297.897853153,1.00369547911,18.4
3941000,3941.00000034,-645656.866733,297.905561592,1.00352338341,18.4
3942000,3942.00000034,-643721.687832,298.020165217,1.00214711692,18.4
3943000,3943.00000034,-643628.668872,298.16599317,1.00118867826,18.4
3944000,3944.00000034,-644220.302099,300.168952008,1.00466771435,18.4
3945000,3945.00000034,-644413.719943,300.010103753,1.00210204352,18.4
3946000,3946.00000035,-643877.554845,301.140884435,1.00041017172,18.4
3947000,3947.00000035,-644570.243186,299.265328562,1.00579942618,18.4
3948000,3948.00000035,-643290.195162,297.727535986,0.999210241035,18.4
3949000,3949.00000035,-644298.410775,298.356992014,1.00366138836,18.4
3950000,3950.00000035,-643620.830276,298.465686088,1.00308545476,18.4
3951000,3951.00000035,-643102.049227,298.934588417,1.00252484645,18.4
3952000,3952.00000035,-643829.992177,300.981244732,1.00391363771,18.4
3953000,3953.00000035,-644843.954193,299.294485726,1.00499525793,18.4
3954000,3954.00000035,-642259.670681,298.597088043,1.0026561686,18.4
3955000,3955.00000035,-644072.839025,299.401922071,1.00170960378,18.4
3956000,3956.00000035,-644826.294534,302.602462872,0.998503873715,18.4
3957000,3957.00000035,-644957.323316,298.184833809,1.00260384125,18.4
3958000,3958.00000035,-645280.19041,297.708581888,1.00508286005,18.4
3959000,3959.00000035,-644979.996927,299.300181754,1.00244186446,18.4
3960000,3960.00000035,-644423.615829,299.424262474,1.0017291885,18.4
3961000,3961.00000035,-642996.384677,299.410590332,1.00398426065,18.4
3962000,3962.00000035,-643687.213625,301.987231982,1.00338830751,18.4
3963000,3963.00000035,-643350.336197,299.844332306,1.00124705089,18.4
3964000,3964.00000035,-644053.765146,299.129295299,0.99984280638,18.4
3965000,3965.00000035,-644762.734163,302.966954439,0.998164162217,18.4
3966000,3966.00000035,-642859.092321,301.952921062,1.00195507197,18.4
3967000,3967.00000035,-644143.075588,303.395660316,1.00431302575,18.4
3968000,3968.00000035,-642327.222603,299.89209646,1.00116313816,18.4
3969000,3969.00000035,-642364.704581,298.711270046,1.00286248846,18.4
3970000,3970.00000035,-644618.223656,299.148367464,1.00506185481,18.4
3971000,3971.00000035,-643281.526321,299.455791379,1.00461520581,18.4
3972000,3972.00000035,-643207.762713,297.233443483,1.00412026928,18.4
3973000,3973.00000035,-643569.996839,301.064923975,1.00597000558,18.4
3974000,3974.00000035,-643171.307624,298.427995204,1.00347432929,18.4
3975000,3975.00000035,-644566.608393,299.937219439,1.0029851337,18.4
3976000,3976.00000035,-642154.469181,301.330938979,1.00224908462,18.4
3977000,3977.00000035,-642149.181869,298.146795975,1.00243492935,18.4
3978000,3978.00000035,-642536.52176,301.365644373,1.00027607989,18.4
3979000,3979.00000035,-643180.032402,298.553520261,0.99815729759,18.4
3980000,3980.00000035,-644027.586957,296.325632082,1.00114658429,18.4
3981000,3981.00000035,-643756.992419,300.42485029,1.00375137032,18.4
3982000,3982.00000035,-643736.388744,301.410497385,1.00621239018,18.4
3983000,3983.00000035,-644717.705082,301.127126711,1.00361572708,18.4
3984000,3984.00000035,-643125.593063,299.002746604,1.00079443615,18.4
3985000,3985.00000035,-644515.418445,300.678485213,1.00211171524,18.4
3986000,3986.00000035,-643642.156811,299.073563697,0.998796774635,18.4
3987000,3987.00000035,-642798.545661,301.618251332,1.00564187214,18.4
3988000,3988.00000035,-643890.776123,298.335895704,1.00063737299,18.4
3989000,3989.00000035,-643987.343064,300.718045888,1.00342637824,18.4
3990000,3990.00000035,-643872.096123,298.64310758,1.00426358688,18.4
3991000,3991.00000035,-645285.782235,300.538491461,1.00756555408,18.4
3992000,3992.00000035,-644273.314263,299.759189384,1.00546170807,18.4
3993000,3993.00000035,-642958.110446,300.601611986,1.00204549676,18.4
3994000,3994.00000035,-643081.238473,301.232105869,1.00350400031,18.4
3995000,3995.00000036,-642115.113625,299.280845294,1.00070765592,18.4
3996000,3996.00000036,-644353.316306,299.416184165,1.00362571594,18.4
3997000,3997.00000036,-644493.620587,301.634359739,1.00489588568,18.4
3998000,3998.00000036,-644161.761487,299.811630768,1.00576074565,18.4
3999000,3999.00000036,-643892.880461,299.911056923,1.004982887,18.4
4000000,4000.00000036,-644202.476217,299.678813297,1.00665607646,18.4
4001000,4001.00000036,-643832.910946,299.961462898,1.00761408821,18.4
4002000,4002.00000036,-644493.930951,300.067755285,1.00422173671,18.4
4003000,4003.00000036,-644000.596473,302.000154585,1.00307810072,18.4
4004000,4004.00000036,-644065.518365,300.194725506,1.00594216388,18.4
4005000,4005.00000036,-643956.103015,297.692732575,1.00093818386,18.4
4006000,4006.00000036,-644294.956176,302.222832409,1.00314124171,18.4
4007000,4007.00000036,-643938.920912,300.954587187,1.00150586533,18.4
4008000,4008.00000036,-643773.871912,299.078265446,1.00262096309,18.4
4009000,4009.00000036,-643917.968698,297.707974504,1.00103473705,18.4
4010000,4010.00000036,-642180.882984,297.329455843,0.999048112337,18.4
4011000,4011.00000036,-643770.395609,300.85719723,0.999559044784,18.4
4012000,4012.00000036,-643673.18611,296.970202778,1.00088537693,18.4
4013000,4013.00000036,-644197.684371,299.654112367,1.00522916541,18.4
4014000,4014.00000036,-645213.247014,300.064713865,1.00234168976,18.4
4015000,4015.00000036,-644091.44607,300.637198396,1.00363073903,18.4
4016000,4016.00000036,-644104.679137,302.44632608,1.00591503262,18.4
4017000,4017.00000036,-643729.533329,300.042004974,1.00158029778,18.4
4018000,4018.00000036,-644073.755471,299.768725328,0.999680291147,18.4
4019000,4019.00000036,-642688.721562,298.590238074,0.999386711954,18.4
4020000,4020.00000036,-641965.645509,300.313135869,1.00057540938,18.4
4021000,4021.00000036,-643356.863579,302.887242978,0.998883541157,18.4
4022000,4022.00000036,-642475.691901,298.602653171,0.998201488797,18.4
4023000,4023.00000036,-643965.864698,301.060236692,1.00159232763,18.4
4024000,4024.00000036,-642738.857765,296.75331608,1.00262820487,18.4
4025000,4025.00000036,-642860.288366,298.764183114,1.00019627708,18.4
4026000,4026.00000036,-644782.869721,298.114733871,1.00532111881,18.4
4027000,4027.00000036,-643915.012708,299.378364443,1.00437843192,18.4
4028000,4028.00000036,-644684.607733,301.918639091,1.00396186726,18.4
4029000,4029.00000036,-643833.409638,302.136646634,1.00427939114,18.4
4030000,4030.00000036,-642652.594146,297.626682314,1.00049398451,18.4
4031000,4031.00000036,-643688.96911,304.091670605,1.00077096435,18.4
4032000,4032.00000036,-643516.744869,301.298427834,0.999559647053,18.4
4033000,4033.00000036,-643621.529906,298.527646972,1.00273222114,18.4
4034000,4034.00000036,-643640.066916,300.269925955,1.00537656421,18.4
4035000,4035.00000036,-643213.744424,298.918777018,1.00160857399,18.4
4036000,4036.00000036,-643575.36317,300.847827895,1.00234508095,18.4
4037000,4037.00000036,-643376.603095,299.42393197,1.00164936612,18.4
4038000,4038.00000036,-643774.272409,300.629362714,1.00432195917,18.4
4039000,4039.00000036,-642984.714901,299.576993765,1.00021660799,18.4
4040000,4040.00000036,-643306.337914,301.568146921,1.00398098799,18.4
4041000,4041.00000036,-643256.603137,298.805734983,1.00444182882,18.4
4042000,4042.00000036,-643549.83134,301.626690638,1.00086598929,18.4
4043000,4043.00000036,-643348.873567,300.818212108,1.00450911048,18.4
4044000,4044.00000037,-644566.26421,302.100027682,1.00319630416,18.4
4045000,4045.00000037,-644594.524066,299.53357097,1.00435131053,18.4
4046000,4046.00000037,-643916.696731,299.959269115,1.00263051996,18.4
4047000,4047.00000037,-645138.201848,300.100036046,1.00271627719,18.4
4048000,4048.00000037,-642835.985957,300.622886405,0.999799440793,18.4
4049000,4049.00000037,-644094.485599,299.224793968,1.00236167853,18.4
4050000,4050.00000037,-643659.32699,300.9326751,1.00231913859,18.4
4051000,4051.00000037,-643237.462496,299.728116329,1.00001319198,18.4
4052000,4052.00000037,-643112.208068,300.127789349,0.997910279948,18.4
4053000,4053.00000037,-643268.655945,301.458715984,0.998135376426,18.4
4054000,4054.00000037,-644443.367195,302.538338178,0.99904415407,18.4
4055000,4055.00000037,-642436.225647,298.469677292,1.0001204444,18.4
4056000,4056.00000037,-645195.937812,300.464777639,1.00352368578,18.4
4057000,4057.00000037,-643804.378817,298.71742671,1.00016588789,18.4
4058000,4058.00000037,-643770.078255,297.469721951,1.00162622385,18.4
4059000,4059.00000037,-643870.832621,299.885478843,1.00315438546,18.4
4060000,4060.00000037,-642789.244745,301.424678391,1.00211798277,18.4
4061000,4061.00000037,-642443.355954,299.351719823,1.00168723302,18.4
4062000,4062.00000037,-643861.822404,299.966334992,0.999469734787,18.4
4063000,4063.00000037,-645496.578983,299.05430374,1.00706814331,18.4
4064000,4064.00000037,-643733.953437,300.300639343,1.00181160179,18.4
4065000,4065.00000037,-642943.717779,298.433046029,1.00333190089,18.4
4066000,4066.00000037,-644272.289019,302.983824112,1.00387288296,18.4
4067000,4067.00000037,-645158.97568,300.015817728,1.00452503006,18.4
4068000,4068.00000037,-643405.02537,300.375845077,1.00235895044,18.4
4069000,4069.00000037,-642790.818143,300.486788821,1.00309335727,18.4
4070000,4070.00000037,-643785.084971,301.660605727,1.00210414575,18.4
4071000,4071.00000037,-645066.773848,300.980799665,1.00631538879,18.4
4072000,4072.00000037,-643071.85482,298.876190461,1.00557901505,18.4
4073000,4073.00000037,-643424.704707,302.116390919,1.00509966368,18.4
4074000,4074.00000037,-643714.923324,297.312624132,1.00248877275,18.4
4075000,4075.00000037,-642624.494288,301.070272032,0.999510834633,18.4
4076000,4076.00000037,-644625.886375,300.401956283,1.00343542879,18.4
4077000,4077.00000037,-643635.063837,301.212892956,1.0006754379,18.4
4078000,4078.00000037,-643355.34455,301.58592372,1.00285252345,18.4
4079000,4079.00000037,-643071.485232,300.633832023,1.00356112766,18.4
4080000,4080.00000037,-641983.936708,300.544527888,1.00216309946,18.4
4081000,4081.00000037,-643568.714557,300.676272615,1.00121382731,18.4
4082000,4082.00000037,-643227.399639,300.551105821,1.00167947699,18.4
4083000,4083.00000037,-644126.651718,301.304307621,1.00332312764,18.4
4084000,4084.00000037,-642828.79658,302.230441419,1.00160575507,18.4
4085000,4085.00000037,-643974.607478,300.623359886,1.00039007843,18.4
4086000,4086.00000037,-643818.185416,298.509378043,1.00036233101,18.4
4087000,4087.00000037,-641783.028265,299.963732152,1.00198690794,18.4
4088000,4088.00000037,-643010.384089,300.138637928,1.00160698805,18.4
4089000,4089.00000037,-645223.888033,298.84498257,1.00288797921,18.4
4090000,4090.00000037,-643350.697106,300.2220378,1.0020717542,18.4
4091000,4091.00000037,-644583.758756,301.001543342,1.00293369488,18.4
4092000,4092.00000037,-643977.386054,299.079781583,1.00345313646,18.4
4093000,4093.00000038,-644487.494084,298.963528426,1.00279795998,18.4
4094000,4094.00000038,-644317.513689,298.511243613,1.0008658092,18.4
4095000,4095.00000038,-644026.389456,301.490357287,1.00071474318,18.4
4096000,4096.00000038,-643343.418408,302.849643403,1.00018121718,18.4
4097000,4097.00000038,-643499.878865,299.980152264,0.999456760234,18.4
4098000,4098.00000038,-642762.958048,300.237887153,0.997805823373,18.4
4099000,4099.00000038,-644191.832195,300.744136695,0.99838802413,18.4
4100000,4100.00000038,-643422.022508,301.998139936,0.996190200852,18.4
4101000,4101.00000038,-643629.490815,300.445722103,1.00099163374,18.4
4102000,4102.00000038,-643801.871226,297.093543657,0.998530837332,18.4
4103000,4103.00000038,-643632.176116,299.955217795,1.00192691479,18.4
4104000,4104.00000038,-643847.848368,300.764282683,1.00418364514,18.4
4105000,4105.00000038,-644363.302827,298.945722524,1.00528803241,18.4
4106000,4106.00000038,-644041.962105,301.216883878,1.00414201654,18.4
4107000,4107.00000038,-643770.620167,299.542873006,1.00040057884,18.4
4108000,4108.00000038,-642873.648973,300.296885257,0.999213721093,18.4
4109000,4109.00000038,-642608.893744,298.580385829,1.0004024682,18.4
4110000,4110.00000038,-643922.478302,300.843240264,1.00112335856,18.4
4111000,4111.00000038,-643051.355906,299.835236423,1.00000729023,18.4
4112000,4112.00000038,-643565.953236,301.233311557,1.00168389145,18.4
4113000,4113.00000038,-643398.155394,300.181163329,1.00372675494,18.4
4114000,4114.00000038,-644799.118253,301.286608855,1.00640434073,18.4
4115000,4115.00000038,-643511.609421,299.571275854,1.00522029327,18.4
4116000,4116.00000038,-643793.324042,302.353330053,1.002225325,18.4
4117000,4117.00000038,-644201.291536,301.13930852,1.00659351606,18.4
4118000,4118.00000038,-644531.001775,298.930967817,1.00191396695,18.4
4119000,4119.00000038,-645070.288577,297.86644492,1.0059316972,18.4
4120000,4120.00000038,-645363.232366,301.03788666,1.00474921306,18.4
4121000,4121.00000038,-644947.895916,298.479804956,1.00611810833,18.4
4122000,4122.00000038,-644304.604954,299.338131824,1.00674926709,18.4
4123000,4123.00000038,-644312.653816,302.312175356,1.00068584244,18.4
4124000,4124.00000038,-643113.603002,299.817049271,1.00232451419,18.4
4125000,4125.00000038,-643381.310331,300.542240961,1.00236828992,18.4
4126000,4126.00000038,-643041.06742,298.716125547,1.0005256751,18.4
4127000,4127.00000038,-642982.129347,298.28877583,1.00334053668,18.4
4128000,4128.00000038,-644405.396166,300.599846493,1.00584098909,18.4
4129000,4129.00000038,-644461.760509,298.032043749,1.00660405768,18.4
4130000,4130.00000038,-644474.387247,300.643225734,1.00535754437,18.4
4131000,4131.00000038,-643844.573105,301.620123524,1.00392247616,18.4
4132000,4132.00000038,-643787.515358,298.686157157,1.00346257809,18.4
4133000,4133.00000038,-644167.25423,297.738408824,0.996909812206,18.4
4134000,4134.00000038,-644481.834956,299.659515163,1.00092897629,18.4
4135000,4135.00000038,-645166.530312,302.785734983,1.00071714084,18.4
4136000,4136.00000038,-642970.233638,300.742920817,1.00147127364,18.4
4137000,4137.00000038,-643521.132397,299.083155364,1.00232444763,18.4
4138000,4138.00000038,-643888.895693,300.769799493,1.00571212891,18.4
4139000,4139.00000038,-644625.715517,300.772587349,1.00700258717,18.4
4140000,4140.00000038,-644758.38772,298.338030295,1.00337732934,18.4
4141000,4141.00000038,-643908.293369,300.849765596,1.00318271003,18.4
4142000,4142.00000039,-642246.454748,297.72967261,1.00251762503,18.4
4143000,4143.00000039,-643250.151599,299.572312821,1.00266452471,18.4
4144000,4144.00000039,-643831.396437,299.769353169,1.00082095189,18.4
4145000,4145.00000039,-644180.420841,299.436894681,1.0061588107,18.4
4146000,4146.00000039,-644793.153741,299.200331141,1.00575524824,18.4
4147000,4147.00000039,-644335.517956,300.585736141,1.00598654575,18.4
4148000,4148.00000039,-644956.055323,300.060212123,1.00641910647,18.4
4149000,4149.00000039,-643121.073115,298.538652437,1.00273467687,18.4
4150000,4150.00000039,-643908.549821,302.775294084,1.00050366356,18.4
4151000,4151.00000039,-642823.630743,298.502008703,0.999711292225,18.4
4152000,4152.00000039,-642488.171553,300.91602061,0.999603578371,18.4
4153000,4153.00000039,-644468.120066,298.695256467,1.00059701741,18.4
4154000,4154.00000039,-644031.671844,301.487353282,1.00204174275,18.4
4155000,4155.00000039,-644469.912912,299.777671409,1.00391174701,18.4
4156000,4156.00000039,-644442.450123,301.627559913,1.00253491049,18.4
4157000,4157.00000039,-645172.860832,300.031940331,1.00194142946,18.4
4158000,4158.00000039,-643536.619308,300.199482733,1.00611082032,18.4
4159000,4159.00000039,-645208.113911,299.316845967,1.00505090329,18.4
4160000,4160.00000039,-643598.977618,297.482845504,1.00263663993,18.4
4161000,4161.00000039,-643212.351809,299.778044367,1.00074058397,18.4
4162000,4162.00000039,-644138.194343,301.269355566,1.00060426041,18.4
4163000,4163.00000039,-644845.893611,300.27479979,1.000230631,18.4
4164000,4164.00000039,-644361.944175,299.569605996,1.00558520152,18.4
4165000,4165.00000039,-643220.643955,300.789082891,1.00358456605,18.4
4166000,4166.00000039,-644474.56584,302.043642171,1.00296819527,18.4
4167000,4167.00000039,-643500.632468,300.976776279,1.00581869064,18.4
4168000,4168.00000039,-643931.836709,298.891496986,1.00663884211,18.4
4169000,4169.00000039,-644770.278417,300.494614281,1.0055646776,18.4
4170000,4170.00000039,-644427.812448,300.841350323,1.00319127411,18.4
4171000,4171.00000039,-643500.60381,298.083109352,1.00277440553,18.4
4172000,4172.00000039,-643362.227818,298.696671287,1.00122006181,18.4
4173000,4173.00000039,-643669.725616,300.62989212,1.00085812356,18.4
4174000,4174.00000039,-643327.813166,298.401425918,1.00607570201,18.4
4175000,4175.00000039,-643751.149115,303.003052617,1.00367309118,18.4
4176000,4176.00000039,-643481.597256,301.462136751,1.00268255007,18.4
4177000,4177.00000039,-644900.781388,302.617253793,1.00369991632,18.4
4178000,4178.00000039,-644198.438821,300.586755334,1.00502891704,18.4
4179000,4179.00000039,-643085.491369,297.642233698,0.998422605993,18.4
4180000,4180.00000039,-643171.484757,301.76511381,1.00047899521,18.4
4181000,4181.00000039,-644311.674648,299.575275168,1.00286233699,18.4
4182000,4182.00000039,-644978.492207,301.446395674,1.00359394918,18.4
4183000,4183.00000039,-643938.011204,298.269932035,1.00316102565,18.4
4184000,4184.00000039,-645329.431884,299.892462331,1.00461688434,18.4
4185000,4185.00000039,-643034.156062,301.398657522,1.00088474006,18.4
4186000,4186.00000039,-644135.335078,298.132173209,1.00445816875,18.4
4187000,4187.00000039,-644213.266436,299.591545535,1.00466874746,18.4
4188000,4188.00000039,-643115.673486,299.488291404,1.0013393574,18.4
4189000,4189.00000039,-644909.631457,298.868125195,1.00487926263,18.4
4190000,4190.00000039,-645214.18319,299.914627417,1.00466376025,18.4
4191000,4191.0000004,-645305.940169,300.135617736,1.00056721122,18.4
4192000,4192.0000004,-643709.301215,298.197672348,0.999675673881,18.4
4193000,4193.0000004,-642204.557821,298.276469596,1.00230355417,18.4
4194000,4194.0000004,-644175.381349,300.392951145,1.00243768281,18.4
4195000,4195.0000004,-644617.248775,299.116893362,1.00386392693,18.4
4196000,4196.0000004,-642960.459783,299.340079597,1.00326080356,18.4
4197000,4197.0000004,-642678.484226,297.435033375,0.996744800319,18.4
4198000,4198.0000004,-643024.757077,299.702092565,0.998258823433,18.4
4199000,4199.0000004,-644032.506276,301.150493452,0.999375440067,18.4
4200000,4200.0000004,-643094.41482,298.740349911,1.00071966059,18.4
4201000,4201.0000004,-643711.058716,299.653583507,1.00047796272,18.4
4202000,4202.0000004,-643006.297225,298.210158443,1.00090580654,18.4
4203000,4203.0000004,-643456.142009,301.116570871,1.00139147136,18.4
4204000,4204.0000004,-644476.899031,301.222533885,1.0030924571,18.4
4205000,4205.0000004,-643934.489247,301.878931456,1.00324598366,18.4
4206000,4206.0000004,-642699.176564,302.328468514,1.00166514608,18.4
4207000,4207.0000004,-644036.454213,301.12167447,1.00123001148,18.4
4208000,4208.0000004,-644258.451093,299.008394448,1.00661838573,18.4
4209000,4209.0000004,-643682.835585,299.352994831,1.00599451334,18.4
4210000,4210.0000004,-644060.083212,297.945816373,1.00222221493,18.4
4211000,4211.0000004,-644188.628206,299.445000098,1.00240901806,18.4
4212000,4212.0000004,-643872.960439,298.666963941,1.00253376097,18.4
4213000,4213.0000004,-643919.242856,300.16407101,1.00047663783,18.4
4214000,4214.0000004,-645035.106908,298.806540493,1.0030320605,18.4
4215000,4215.0000004,-644233.472798,297.295206613,1.00153162091,18.4
4216000,4216.0000004,-642970.36385,300.479792047,0.998299019039,18.4
4217000,4217.0000004,-643557.297279,301.025062071,1.00090451108,18.4
4218000,4218.0000004,-644001.211585,299.624465922,1.00410134047,18.4
4219000,4219.0000004,-644397.879015,299.088485119,1.0025335476,18.4
4220000,4220.0000004,-643952.718718,299.026490443,1.00146545461,18.4
4221000,4221.0000004,-643370.204834,299.761926559,1.00689135369,18.4
4222000,4222.0000004,-643165.946795,301.092831783,1.00615057823,18.4
4223000,4223.0000004,-643189.215246,300.790639482,1.00516608299,18.4
4224000,4224.0000004,-644684.020693,300.802490853,1.0020139945,18.4
4225000,4225.0000004,-643987.272191,297.823911562,1.00230667651,18.4
4226000,4226.0000004,-644376.400802,302.544329775,1.00452742203,18.4
4227000,4227.0000004,-643020.999606,299.921304985,1.00296703834,18.4
4228000,4228.0000004,-641787.678668,299.519633756,1.0015365736,18.4
4229000,4229.0000004,-644149.518384,300.879096491,1.00274568834,18.4
4230000,4230.0000004,-645392.854837,299.429191794,1.00254363588,18.4
4231000,4231.0000004,-644141.486968,300.308370113,1.00254295471,18.4
4232000,4232.0000004,-644257.638572,297.944740386,0.999429034437,18.4
4233000,4233.0000004,-645040.306648,298.090476252,1.00022083148,18.4
4234000,4234.0000004,-645652.153162,299.874790541,1.00060627339,18.4
4235000,4235.0000004,-644097.61739,297.422162557,0.999551455214,18.4
4236000,4236.0000004,-644884.418556,300.115776073,1.00082130569,18.4
4237000,4237.0000004,-644771.735359,300.617904552,1.00314155574,18.4
4238000,4238.0000004,-643227.755539,298.842876573,1.00248866156,18.4
4239000,4239.0000004,-643894.530863,299.245582552,1.00311846685,18.4
4240000,4240.00000041,-643992.075452,301.370419851,1.00058529017,18.4
4241000,4241.00000041,-644246.924141,301.166604139,1.0019728053,18.4
4242000,4242.00000041,-643323.610087,299.014949168,1.00368461116,18.4
4243000,4243.00000041,-643910.287915,298.772083241,1.00358964308,18.4
